statusId|sensorName|[value-x,value-y,value-z]|timestamp
218|Samsung Linear Acceleration Sensor|[0.052283064,0.36718413,0.06833649]|1566265862419
218|K6DS3TR Gyroscope|[-0.0047647506,-0.0022968575,-0.028845057]|1566265862427
218|K6DS3TR Accelerometer|[0.35314476,-0.45609543,10.040085]|1566265862429
218|Samsung Linear Acceleration Sensor|[0.17691451,-0.12148622,0.24072933]|1566265862428
218|K6DS3TR Gyroscope|[-0.007208213,-0.020622814,-0.020292943]|1566265862436
218|K6DS3TR Accelerometer|[0.30166942,-0.50637364,9.919178]|1566265862438
218|Samsung Linear Acceleration Sensor|[0.122535005,-0.17129767,0.11989117]|1566265862438
218|K6DS3TR Gyroscope|[1.221709E-4,-0.023066275,-0.026401596]|1566265862447
218|K6DS3TR Accelerometer|[0.22625206,-0.32441434,9.877279]|1566265862449
218|Samsung Linear Acceleration Sensor|[0.044036716,0.010412484,0.07804108]|1566265862449
218|K6DS3TR Gyroscope|[-0.0053756163,-0.013903296,-0.026401596]|1566265862456
218|K6DS3TR Accelerometer|[0.23463176,-0.06344634,10.064027]|1566265862458
218|Samsung Linear Acceleration Sensor|[0.050231025,0.27107072,0.2648182]|1566265862458
218|K6DS3TR Gyroscope|[-0.004153885,-0.016346758,-0.017238617]|1566265862466
218|K6DS3TR Accelerometer|[0.25378537,-0.24420857,9.975441]|1566265862469
218|Samsung Linear Acceleration Sensor|[0.066982746,0.08980161,0.17626095]|1566265862469
218|K6DS3TR Gyroscope|[0.0013439022,-0.020622814,-0.011129965]|1566265862477
218|K6DS3TR Accelerometer|[0.29927522,-0.50996494,9.945514]|1566265862479
218|Samsung Linear Acceleration Sensor|[0.1096369,-0.17643553,0.14637184]|1566265862478
218|K6DS3TR Gyroscope|[0.007452553,-0.004129451,-0.0062430426]|1566265862486
218|K6DS3TR Accelerometer|[0.18315643,-0.48362875,10.073604]|1566265862488
218|Samsung Linear Acceleration Sensor|[-0.007479325,-0.15081462,0.27445698]|1566265862488
218|K6DS3TR Gyroscope|[0.02455678,-0.023066275,-0.0056321775]|1566265862497
218|K6DS3TR Accelerometer|[0.3842694,-0.30765492,9.882068]|1566265862499
218|Samsung Linear Acceleration Sensor|[0.19046563,0.02273947,0.082901]|1566265862499
218|K6DS3TR Gyroscope|[0.0050090924,0.0032009296,-0.0050213123]|1566265862506
218|K6DS3TR Accelerometer|[0.34715924,0.06584055,9.884461]|1566265862508
218|Samsung Linear Acceleration Sensor|[0.15244897,0.39479035,0.085264206]|1566265862508
218|K6DS3TR Gyroscope|[0.015393801,0.009309582,-0.0050213123]|1566265862516
218|K6DS3TR Accelerometer|[0.2765303,-0.6775591,10.483012]|1566265862519
218|Samsung Linear Acceleration Sensor|[0.081646845,-0.3501134,0.6837683]|1566265862519
218|K6DS3TR Gyroscope|[-0.0035430193,0.006255258,0.0016982054]|1566265862527
218|K6DS3TR Accelerometer|[0.45130703,-0.90500826,10.425551]|1566265862529
218|Samsung Linear Acceleration Sensor|[0.255328,-0.57575226,0.6263895]|1566265862528
218|K6DS3TR Gyroscope|[0.025167646,-0.019401083,0.008417723]|1566265862536
218|K6DS3TR Accelerometer|[0.41299978,-0.19871874,10.354922]|1566265862538
218|Samsung Linear Acceleration Sensor|[0.21328503,0.12891941,0.55578136]|1566265862538
218|K6DS3TR Gyroscope|[-0.009651672,-0.010238105,0.018191567]|1566265862547
218|K6DS3TR Accelerometer|[0.31004912,-0.4285621,10.353725]|1566265862549
218|Samsung Linear Acceleration Sensor|[0.10764201,-0.099074244,0.5547018]|1566265862549
218|K6DS3TR Gyroscope|[0.009896014,-4.6426058E-4,0.01513724]|1566265862556
218|K6DS3TR Accelerometer|[0.23343466,-0.45010993,10.255563]|1566265862558
218|Samsung Linear Acceleration Sensor|[0.02957943,-0.12059787,0.45657063]|1566265862558
218|K6DS3TR Gyroscope|[0.008063419,-0.0047403164,0.011472049]|1566265862566
218|K6DS3TR Accelerometer|[0.38307226,-0.4321534,10.01734]|1566265862569
218|Samsung Linear Acceleration Sensor|[0.17710446,-0.10232511,0.21840191]|1566265862569
218|K6DS3TR Gyroscope|[-0.0065973476,0.0050335266,0.014526376]|1566265862577
218|K6DS3TR Accelerometer|[0.2645593,-0.19393034,10.102334]|1566265862579
218|Samsung Linear Acceleration Sensor|[0.057709873,0.13705395,0.30345345]|1566265862578
218|K6DS3TR Gyroscope|[-0.0035430193,0.015418235,0.02063503]|1566265862586
218|K6DS3TR Accelerometer|[0.37948096,-0.37110126,9.895236]|1566265862588
218|Samsung Linear Acceleration Sensor|[0.17254262,-0.039228767,0.09638786]|1566265862588
218|K6DS3TR Gyroscope|[0.008674284,-0.005351182,0.018191567]|1566265862597
218|K6DS3TR Accelerometer|[0.2705448,-0.46567222,9.776723]|1566265862599
218|Samsung Linear Acceleration Sensor|[0.06161216,-0.13386047,-0.02208519]|1566265862599
218|K6DS3TR Gyroscope|[-0.007819079,0.009920448,0.011472049]|1566265862606
218|K6DS3TR Accelerometer|[0.35194764,-0.19273324,9.659407]|1566265862608
218|Samsung Linear Acceleration Sensor|[0.14238897,0.14015158,-0.13935089]|1566265862608
218|K6DS3TR Gyroscope|[0.0050090924,0.0019791983,0.010250319]|1566265862616
218|K6DS3TR Accelerometer|[0.2777274,-0.15682021,9.76116]|1566265862618
218|Samsung Linear Acceleration Sensor|[0.06690472,0.17541432,-0.03759384]|1566265862619
218|K6DS3TR Gyroscope|[-0.009040806,0.009920448,0.011472049]|1566265862627
218|K6DS3TR Accelerometer|[0.24420857,-0.21308395,9.582792]|1566265862629
218|Samsung Linear Acceleration Sensor|[0.03306584,0.119635195,-0.21593761]|1566265862628
218|K6DS3TR Gyroscope|[-0.0035430193,-0.0077946447,0.011472049]|1566265862636
218|K6DS3TR Accelerometer|[0.32920274,-0.21428105,9.750386]|1566265862638
218|Samsung Linear Acceleration Sensor|[0.11592749,0.11816275,-0.048306465]|1566265862638
218|K6DS3TR Gyroscope|[-0.009040806,-0.017568488,0.018191567]|1566265862646
218|K6DS3TR Accelerometer|[0.34237084,-0.16879122,9.485827]|1566265862649
218|Samsung Linear Acceleration Sensor|[0.1258895,0.1636139,-0.3127966]|1566265862649
218|K6DS3TR Gyroscope|[0.0031764973,-0.021844545,0.019413298]|1566265862657
218|K6DS3TR Accelerometer|[0.18435353,-0.1352724,9.460688]|1566265862659
218|Samsung Linear Acceleration Sensor|[-0.03537172,0.19561242,-0.33791542]|1566265862658
218|K6DS3TR Gyroscope|[-0.018203788,0.009309582,0.017580703]|1566265862666
218|K6DS3TR Accelerometer|[0.3866636,0.12928689,9.515755]|1566265862668
218|Samsung Linear Acceleration Sensor|[0.16620716,0.45936316,-0.2828598]|1566265862669
218|K6DS3TR Gyroscope|[-0.0035430193,0.009920448,0.01269378]|1566265862677
218|K6DS3TR Accelerometer|[0.23822308,-0.34117374,9.842564]|1566265862679
218|Samsung Linear Acceleration Sensor|[0.017426193,-0.012697458,0.04390335]|1566265862679
218|K6DS3TR Gyroscope|[1.221709E-4,0.0074769855,0.005974262]|1566265862686
218|K6DS3TR Accelerometer|[0.10414778,-0.7793127,10.029311]|1566265862688
218|Samsung Linear Acceleration Sensor|[-0.116477236,-0.45113453,0.23063755]|1566265862688
218|K6DS3TR Gyroscope|[0.016004667,-0.0022968575,0.008417723]|1566265862696
218|K6DS3TR Accelerometer|[0.2657564,-0.12569559,9.925163]|1566265862699
218|Samsung Linear Acceleration Sensor|[0.044331685,0.20024541,0.12643242]|1566265862699
218|K6DS3TR Gyroscope|[0.016004667,0.0038117953,0.012082914]|1566265862707
218|K6DS3TR Accelerometer|[0.24660277,-0.2896984,9.841366]|1566265862709
218|Samsung Linear Acceleration Sensor|[0.025044665,0.0340845,0.0425663]|1566265862708
218|K6DS3TR Gyroscope|[0.012339475,0.0019791983,0.013304644]|1566265862716
218|K6DS3TR Accelerometer|[0.33877954,-0.40462008,9.630676]|1566265862718
218|Samsung Linear Acceleration Sensor|[0.11675531,-0.08232975,-0.16816139]|1566265862718
218|K6DS3TR Gyroscope|[0.015393801,-0.0010751262,0.014526376]|1566265862727
218|K6DS3TR Accelerometer|[0.33279404,-0.08738836,9.5732155]|1566265862729
218|Samsung Linear Acceleration Sensor|[0.109801516,0.23264062,-0.22567463]|1566265862729
218|K6DS3TR Gyroscope|[0.020280723,-0.018790219,0.006585127]|1566265862736
218|K6DS3TR Accelerometer|[0.23463176,-0.21906945,9.911995]|1566265862738
218|Samsung Linear Acceleration Sensor|[0.009082824,0.09813765,0.11307144]|1566265862738
218|K6DS3TR Gyroscope|[0.001954766,0.030079003,0.012082914]|1566265862746
218|K6DS3TR Accelerometer|[0.073023155,-0.24061728,10.0029745]|1566265862749
218|Samsung Linear Acceleration Sensor|[-0.14982077,0.07558444,0.2039566]|1566265862749
218|K6DS3TR Gyroscope|[0.011728611,0.012363911,0.0041416665]|1566265862757
218|K6DS3TR Accelerometer|[0.46806642,-0.14963761,9.733627]|1566265862758
218|Samsung Linear Acceleration Sensor|[0.24558218,0.16425952,-0.0654726]|1566265862758
218|K6DS3TR Gyroscope|[0.0025656316,0.0019791983,0.0010873401]|1566265862766
218|K6DS3TR Accelerometer|[0.2681506,-0.20829555,9.763555]|1566265862769
218|Samsung Linear Acceleration Sensor|[0.045021802,0.10414174,-0.035577774]|1566265862769
218|K6DS3TR Gyroscope|[-4.8869476E-4,0.005644392,0.0047525316]|1566265862777
218|K6DS3TR Accelerometer|[0.33877954,-0.18195933,9.635465]|1566265862779
218|Samsung Linear Acceleration Sensor|[0.11518499,0.12917545,-0.1636982]|1566265862778
218|K6DS3TR Gyroscope|[-0.012095135,1.4660507E-4,0.007195993]|1566265862786
218|K6DS3TR Accelerometer|[0.37229836,-0.32202014,9.668983]|1566265862788
218|Samsung Linear Acceleration Sensor|[0.14751498,-0.010782659,-0.13014889]|1566265862788
218|K6DS3TR Gyroscope|[-0.013927732,0.0013683364,0.007195993]|1566265862797
218|K6DS3TR Accelerometer|[0.22505496,-0.34835634,9.774328]|1566265862799
218|Samsung Linear Acceleration Sensor|[-5.1911175E-4,-0.036516666,-0.024765968]|1566265862799
218|K6DS3TR Gyroscope|[-0.0084299445,-4.6426058E-4,0.007195993]|1566265862806
218|K6DS3TR Accelerometer|[0.4333505,-0.36272156,10.035296]|1566265862808
218|Samsung Linear Acceleration Sensor|[0.20646355,-0.050614804,0.23624039]|1566265862808
218|K6DS3TR Gyroscope|[0.0013439022,1.4660507E-4,0.0010873401]|1566265862816
218|K6DS3TR Accelerometer|[0.25258827,-0.1592144,9.589975]|1566265862818
218|Samsung Linear Acceleration Sensor|[0.02457425,0.15193912,-0.20908451]|1566265862819
218|K6DS3TR Gyroscope|[0.014782937,0.0032009296,-0.008075639]|1566265862827
218|K6DS3TR Accelerometer|[0.25857377,-0.07182605,9.793482]|1566265862829
218|Samsung Linear Acceleration Sensor|[0.029775709,0.23657462,-0.0056476593]|1566265862829
218|K6DS3TR Gyroscope|[0.005619958,0.0032009296,-0.012351695]|1566265862836
218|K6DS3TR Accelerometer|[0.19632454,-0.10055647,9.659407]|1566265862838
218|Samsung Linear Acceleration Sensor|[-0.03303677,0.20566869,-0.13977718]|1566265862838
218|K6DS3TR Gyroscope|[0.007452553,-0.0022968575,-0.008075639]|1566265862846
218|K6DS3TR Accelerometer|[0.30406362,-0.21906945,9.616311]|1566265862849
218|Samsung Linear Acceleration Sensor|[0.0735656,0.08489567,-0.18291664]|1566265862849
218|K6DS3TR Gyroscope|[0.009896014,1.4660507E-4,-0.003799582]|1566265862857
218|K6DS3TR Accelerometer|[0.18076223,-0.5303157,9.933543]|1566265862859
218|Samsung Linear Acceleration Sensor|[-0.050223276,-0.22787121,0.13427925]|1566265862859
218|K6DS3TR Gyroscope|[0.01050688,-0.00840551,-0.0013561209]|1566265862866
218|K6DS3TR Accelerometer|[0.2633622,-0.30526072,9.847352]|1566265862868
218|Samsung Linear Acceleration Sensor|[0.031102642,-0.0042749345,0.04807377]|1566265862868
218|K6DS3TR Gyroscope|[0.012339475,0.0013683364,-0.0013561209]|1566265862876
218|K6DS3TR Accelerometer|[0.30286652,-0.24660277,9.701305]|1566265862878
218|Samsung Linear Acceleration Sensor|[0.07020751,0.052720517,-0.09801388]|1566265862879
218|K6DS3TR Gyroscope|[0.00928515,-0.010848969,0.0047525316]|1566265862887
218|K6DS3TR Accelerometer|[0.22625206,-0.18076223,9.710882]|1566265862889
218|Samsung Linear Acceleration Sensor|[-0.007880643,0.117052734,-0.08844757]|1566265862889
218|K6DS3TR Gyroscope|[-0.012706,7.574707E-4,0.016969837]|1566265862896
218|K6DS3TR Accelerometer|[0.25737667,-0.4141969,10.058042]|1566265862898
218|Samsung Linear Acceleration Sensor|[0.02301298,-0.11536932,0.25874805]|1566265862898
218|K6DS3TR Gyroscope|[-0.0053756163,0.006255258,0.01269378]|1566265862906
218|K6DS3TR Accelerometer|[0.2741361,-0.2717419,9.838972]|1566265862908
218|Samsung Linear Acceleration Sensor|[0.040044606,0.027354628,0.039679527]|1566265862909
218|K6DS3TR Gyroscope|[0.0031764973,-0.0029077232,-0.0025778513]|1566265862917
218|K6DS3TR Accelerometer|[0.35913026,0.038307227,9.745598]|1566265862919
218|Samsung Linear Acceleration Sensor|[0.12407741,0.33602765,-0.0537138]|1566265862919
218|K6DS3TR Gyroscope|[0.008674284,0.0068661235,-7.452556E-4]|1566265862926
218|K6DS3TR Accelerometer|[0.29568392,-0.04189853,9.801862]|1566265862928
218|Samsung Linear Acceleration Sensor|[0.06053236,0.25338158,0.0024795532]|1566265862928
218|K6DS3TR Gyroscope|[-0.0084299445,0.0019791983,4.7647484E-4]|1566265862936
218|K6DS3TR Accelerometer|[0.3866636,-0.18674773,9.762358]|1566265862938
218|Samsung Linear Acceleration Sensor|[0.15065457,0.107714295,-0.037028313]|1566265862938
218|K6DS3TR Gyroscope|[0.00928515,0.008087851,-0.006853908]|1566265862947
218|K6DS3TR Accelerometer|[0.30047232,-0.22984336,9.740809]|1566265862949
218|Samsung Linear Acceleration Sensor|[0.064203545,0.06221576,-0.05864334]|1566265862949
218|K6DS3TR Gyroscope|[0.0068416875,0.0038117953,-0.011740831]|1566265862956
218|K6DS3TR Accelerometer|[0.23582886,-0.19752164,9.782708]|1566265862958
218|Samsung Linear Acceleration Sensor|[-9.403229E-4,0.09242259,-0.016795158]|1566265862958
218|K6DS3TR Gyroscope|[-4.8869476E-4,0.006255258,-0.0025778513]|1566265862966
218|K6DS3TR Accelerometer|[0.21547815,-0.5291186,10.093954]|1566265862968
218|Samsung Linear Acceleration Sensor|[-0.021210074,-0.23963112,0.2944355]|1566265862968
218|K6DS3TR Gyroscope|[0.0025656316,-0.012681566,0.0090285875]|1566265862977
218|K6DS3TR Accelerometer|[0.21428105,-0.47644615,9.956287]|1566265862979
218|Samsung Linear Acceleration Sensor|[-0.023946986,-0.18722257,0.15679836]|1566265862979
218|K6DS3TR Gyroscope|[0.0043982267,-0.010848969,0.010250319]|1566265862987
218|K6DS3TR Accelerometer|[0.45609543,-0.4441244,10.086772]|1566265862988
218|Samsung Linear Acceleration Sensor|[0.21610372,-0.15503308,0.28732204]|1566265862988
218|K6DS3TR Gyroscope|[-0.005986482,-0.0010751262,0.0035308013]|1566265862996
218|K6DS3TR Accelerometer|[0.29328972,-0.19632454,9.986216]|1566265862998
218|Samsung Linear Acceleration Sensor|[0.052516326,0.09337829,0.18680286]|1566265862998
218|K6DS3TR Gyroscope|[-4.8869476E-4,-0.0010751262,0.007195993]|1566265863007
218|K6DS3TR Accelerometer|[0.20470424,-0.33758244,9.982624]|1566265863009
218|Samsung Linear Acceleration Sensor|[-0.036611095,-0.047721624,0.18322945]|1566265863009
218|K6DS3TR Gyroscope|[-0.007819079,-0.0047403164,0.007195993]|1566265863017
218|K6DS3TR Accelerometer|[0.44771573,-0.2657564,10.116699]|1566265863018
218|Samsung Linear Acceleration Sensor|[0.20513308,0.02489239,0.31735897]|1566265863018
218|K6DS3TR Gyroscope|[0.0025656316,-0.009016374,0.005974262]|1566265863026
218|K6DS3TR Accelerometer|[0.20231004,-0.34476504,9.94312]|1566265863028
218|Samsung Linear Acceleration Sensor|[-0.041681573,-0.05425054,0.14381123]|1566265863028
218|K6DS3TR Gyroscope|[0.01050688,-0.0016859919,-0.001966986]|1566265863037
218|K6DS3TR Accelerometer|[0.24660277,-0.005985504,9.783905]|1566265863039
218|Samsung Linear Acceleration Sensor|[0.0019718409,0.28303015,-0.015432358]|1566265863039
218|K6DS3TR Gyroscope|[0.008063419,0.004422661,-0.0013561209]|1566265863046
218|K6DS3TR Accelerometer|[0.24779987,0.10534488,9.536105]|1566265863048
218|Samsung Linear Acceleration Sensor|[0.0031032562,0.39219904,-0.26329422]|1566265863048
218|K6DS3TR Gyroscope|[-0.0029321574,7.574707E-4,0.007195993]|1566265863056
218|K6DS3TR Accelerometer|[0.2741361,-0.17238252,9.281123]|1566265863058
218|Samsung Linear Acceleration Sensor|[0.029013991,0.113380656,-0.5182972]|1566265863059
218|K6DS3TR Gyroscope|[0.03494149,-0.031007525,0.0108611835]|1566265863067
218|K6DS3TR Accelerometer|[0.04189853,-0.25258827,9.194932]|1566265863069
218|Samsung Linear Acceleration Sensor|[-0.20616794,0.028711438,-0.6045437]|1566265863069
218|K6DS3TR Gyroscope|[-0.0023212917,-0.00840551,0.020024164]|1566265863076
218|K6DS3TR Accelerometer|[0.36750996,-0.22984336,9.645041]|1566265863079
218|Samsung Linear Acceleration Sensor|[0.11846571,0.05075328,-0.15442944]|1566265863078
218|K6DS3TR Gyroscope|[0.019669859,-0.0059620477,0.014526376]|1566265863086
218|K6DS3TR Accelerometer|[0.29688102,-0.108936176,9.621099]|1566265863088
218|Samsung Linear Acceleration Sensor|[0.04699272,0.1685472,-0.17843819]|1566265863088
218|K6DS3TR Gyroscope|[0.015393801,0.0013683364,0.0108611835]|1566265863097
218|K6DS3TR Accelerometer|[0.39504328,-0.05865794,9.859323]|1566265863099
218|Samsung Linear Acceleration Sensor|[0.14468151,0.21570945,0.059708595]|1566265863099
218|K6DS3TR Gyroscope|[0.018448127,-0.017568488,-0.001966986]|1566265863107
218|K6DS3TR Accelerometer|[0.29568392,-0.021547815,9.662998]|1566265863108
218|Samsung Linear Acceleration Sensor|[0.04292947,0.24892522,-0.13666248]|1566265863108
218|K6DS3TR Gyroscope|[-0.005986482,0.017250832,0.0023090707]|1566265863116
218|K6DS3TR Accelerometer|[0.50038815,-0.21428105,9.996989]|1566265863118
218|Samsung Linear Acceleration Sensor|[0.24808425,0.05486989,0.19728088]|1566265863118
218|K6DS3TR Gyroscope|[-0.0047647506,7.574707E-4,0.006585127]|1566265863127
218|K6DS3TR Accelerometer|[0.2693477,-0.14963761,9.812635]|1566265863129
218|Samsung Linear Acceleration Sensor|[0.016078502,0.118112594,0.012913704]|1566265863129
218|K6DS3TR Gyroscope|[-0.0053756163,0.002590064,0.005974262]|1566265863136
218|K6DS3TR Accelerometer|[0.48482585,-0.4225766,10.149021]|1566265863138
218|Samsung Linear Acceleration Sensor|[0.23043981,-0.15539405,0.34931183]|1566265863138
218|K6DS3TR Gyroscope|[-0.015149459,0.002590064,0.005974262]|1566265863146
218|K6DS3TR Accelerometer|[0.2645593,-0.22026655,9.768343]|1566265863148
218|Samsung Linear Acceleration Sensor|[0.009309113,0.047398508,-0.03133011]|1566265863148
218|K6DS3TR Gyroscope|[-0.013927732,0.0019791983,0.0090285875]|1566265863157
218|K6DS3TR Accelerometer|[0.30286652,-0.4381389,9.879673]|1566265863159
218|Samsung Linear Acceleration Sensor|[0.046872497,-0.16950235,0.0800457]|1566265863159
218|K6DS3TR Gyroscope|[-0.011484269,0.004422661,0.012082914]|1566265863167
218|K6DS3TR Accelerometer|[0.34476504,-0.7170634,10.042479]|1566265863168
218|Samsung Linear Acceleration Sensor|[0.08822593,-0.4466413,0.2429142]|1566265863168
218|K6DS3TR Gyroscope|[-0.0084299445,0.002590064,0.010250319]|1566265863176
218|K6DS3TR Accelerometer|[0.31244332,-0.48961425,9.975441]|1566265863178
218|Samsung Linear Acceleration Sensor|[0.055183202,-0.21730042,0.1759491]|1566265863178
218|K6DS3TR Gyroscope|[-0.007208213,0.006255258,0.008417723]|1566265863187
218|K6DS3TR Accelerometer|[0.4213795,-0.16879122,9.964667]|1566265863189
218|Samsung Linear Acceleration Sensor|[0.16356444,0.10483219,0.16522598]|1566265863189
218|K6DS3TR Gyroscope|[0.001954766,-0.0010751262,0.0016982054]|1566265863196
218|K6DS3TR Accelerometer|[0.2657564,-0.2645593,9.975441]|1566265863198
218|Samsung Linear Acceleration Sensor|[0.006904304,0.009303033,0.17603397]|1566265863198
218|K6DS3TR Gyroscope|[-0.012706,0.016639967,-0.0050213123]|1566265863206
218|K6DS3TR Accelerometer|[0.35793316,-0.5506664,10.26514]|1566265863208
218|Samsung Linear Acceleration Sensor|[0.099633604,-0.27459008,0.46578026]|1566265863208
218|K6DS3TR Gyroscope|[0.0031764973,0.016639967,-0.009908235]|1566265863217
218|K6DS3TR Accelerometer|[0.25498247,-0.60693014,9.908403]|1566265863219
218|Samsung Linear Acceleration Sensor|[-0.0026832223,-0.32946184,0.10906601]|1566265863219
218|K6DS3TR Gyroscope|[0.013561206,-0.016957622,-0.017238617]|1566265863227
218|K6DS3TR Accelerometer|[0.34715924,-0.16160862,9.861717]|1566265863229
218|Samsung Linear Acceleration Sensor|[0.08687192,0.11553772,0.06243992]|1566265863228
218|K6DS3TR Gyroscope|[-0.0029321574,0.012363911,-0.017238617]|1566265863236
218|K6DS3TR Accelerometer|[0.053869538,-0.29448682,9.809045]|1566265863238
